datetime,Longitude,Latitude,UHI Index,Land_Surface_Temp,Band1,Band2,Band3,Band4,air_temp_at_surface_[degc],relative_humidity_[percent],avg_wind_speed_[m/s],wind_direction_[degrees],solar_flux_[w/m^2],Nearest_Building_Lon,Nearest_Building_Lat,Building_Distance_m,Building_Density_50m,Building_Density_100m,Building_Density_200m,hour,weekday,month,Hour_Category,Is_Weekend,Temp_Gradient,Humidity_Temp_Interaction,Wind_Chill,NDVI,NDBI,Surface_Albedo
2021-07-24 15:53:00,-73.90939333,40.81240333,1.010815469,37.09167548000005,1152.0,766.0,1460.0,2114.0,27.0,47.0,3.0,180.5,613.0,-73.90976271272746,40.81261434168894,38.94754471698842,11,24,37,15,5,7,Afternoon,1,10.091675480000049,1269.0,29.10830082455906,0.18298824840990816,-0.4680555553930363,0.1126
2021-07-24 15:53:00,-73.90942,40.81233,1.010815469,37.09167548000005,1152.0,759.0,1460.0,1658.0,27.0,47.0,3.0,180.5,613.0,-73.90976271272746,40.81261434168894,42.796353358979495,11,25,39,15,5,7,Afternoon,1,10.091675480000049,1269.0,29.10830082455906,0.06350224500849833,-0.37194869657759677,0.11236666666666667
2021-07-24 15:53:00,-73.90945333,40.81223667,1.010815469,37.06433132000001,1152.0,743.0,1720.0,1360.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,45.24797595832224,13,26,43,15,5,7,Afternoon,1,10.064331320000008,1269.0,29.10830082455906,-0.11688311684516782,-0.29339039453476445,0.1205
2021-07-24 15:53:00,-73.90947667,40.81216333,1.010815469,36.70202119999999,1152.0,1160.0,1327.0,1874.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,37.61209861993197,13,26,46,15,5,7,Afternoon,1,9.70202119999999,1269.0,29.10830082455906,0.17088409866576568,-0.23533289379191402,0.1213
2021-07-24 15:53:00,-73.90949333,40.81209333,1.010815469,36.70202119999999,1326.0,1570.0,2028.0,2020.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,30.532339135101573,13,26,47,15,5,7,Afternoon,1,9.70202119999999,1269.0,29.10830082455906,-0.0019762845844920247,-0.12534818938012585,0.16413333333333333
2021-07-24 15:53:00,-73.90952167,40.81203167,1.010815469,37.09509350000002,1326.0,1618.0,2028.0,1936.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,25.2660995795354,13,26,50,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,-0.023208879913418547,-0.08947664600746297,0.16573333333333332
2021-07-24 15:53:00,-73.90953,40.81198167,1.010815469,37.09509350000002,1326.0,1618.0,2028.0,1936.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,21.055705792650578,14,26,51,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,-0.023208879913418547,-0.08947664600746297,0.16573333333333332
2021-07-24 15:54:00,-73.90954833,40.81194,1.010815469,37.09509350000002,1326.0,1260.0,1785.0,1716.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,18.872552716213573,14,27,52,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,-0.019708654664464823,-0.15322580640012573,0.1457
2021-07-24 15:54:00,-73.90956333,40.8119,1.010815469,37.09509350000002,1326.0,2334.0,1785.0,2770.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,17.615770299649103,13,27,52,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,0.21624588359687247,-0.08542319747542648,0.1815
2021-07-24 15:54:00,-73.90958167,40.81186333,1.010815469,37.09509350000002,1326.0,2334.0,1785.0,2770.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,17.86792129021617,14,27,53,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,0.21624588359687247,-0.08542319747542648,0.1815
2021-07-24 15:54:00,-73.9096,40.81181167,1.012979184,37.09509350000002,1326.0,1646.0,1785.0,1850.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,19.282548627263512,15,26,53,15,5,7,Afternoon,1,10.095093500000019,1269.0,29.10830082455906,0.017881705634695544,-0.05835240272930423,0.15856666666666666
2021-07-24 15:54:00,-73.909615,40.81175333,1.012979184,37.44373154000005,1326.0,1354.0,1628.0,1562.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,22.28121468913025,15,25,53,15,5,7,Afternoon,1,10.443731540000051,1269.0,29.10830082455906,-0.02068965516592801,-0.07133058982464657,0.1436
2021-07-24 15:54:00,-73.90963167,40.8117,1.012979184,37.44373154000005,1326.0,1354.0,1628.0,1562.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,26.411958731490078,14,25,54,15,5,7,Afternoon,1,10.443731540000051,1269.0,29.10830082455906,-0.02068965516592801,-0.07133058982464657,0.1436
2021-07-24 15:54:00,-73.90964667,40.81164333,1.012979184,37.44373154000005,959.0,2256.0,2288.0,2610.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,31.339078695234083,14,26,54,15,5,7,Afternoon,1,10.443731540000051,1269.0,29.10830082455906,0.06574111881058776,-0.0727496917236437,0.18343333333333334
2021-07-24 15:54:00,-73.90966167,40.81157833,1.012979184,37.44373154000005,732.0,2380.0,2343.0,2678.0,27.0,47.0,3.0,180.5,613.0,-73.90937284463064,40.8118343310899,37.4321145818265,15,26,55,15,5,7,Afternoon,1,10.443731540000051,1269.0,29.10830082455906,0.06671977692357701,-0.058916567801716765,0.18183333333333332
2021-07-24 15:54:00,-73.909675,40.81151,1.012979184,37.44373154000005,732.0,2380.0,2343.0,2678.0,27.0,47.0,3.0,180.5,613.0,-73.91003833365743,40.81168648882837,36.33372227354649,15,26,56,15,5,7,Afternoon,1,10.443731540000051,1269.0,29.10830082455906,0.06671977692357701,-0.058916567801716765,0.18183333333333332
2021-07-24 15:54:00,-73.90969333,40.81144167,1.012979184,37.495001839999986,732.0,1320.0,2343.0,2556.0,27.0,47.0,3.0,180.5,613.0,-73.91003833365743,40.81168648882837,39.80103670747404,14,27,57,15,5,7,Afternoon,1,10.495001839999986,1269.0,29.10830082455906,0.04347826086069029,-0.3188854488341369,0.1465
2021-07-24 15:54:00,-73.909705,40.81137667,1.012979184,37.495001839999986,732.0,717.0,2045.0,2630.0,27.0,47.0,3.0,180.5,613.0,-73.91003833365743,40.81168648882837,44.42754674463276,13,29,57,15,5,7,Afternoon,1,10.495001839999986,1269.0,29.10830082455906,0.12513368981280562,-0.5715566176959795,0.11646666666666668
2021-07-24 15:54:00,-73.90971333,40.81132,1.012979184,37.495001839999986,732.0,717.0,2045.0,2630.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,41.07870886472067,12,30,56,15,5,7,Afternoon,1,10.495001839999986,1269.0,29.10830082455906,0.12513368981280562,-0.5715566176959795,0.11646666666666668
2021-07-24 15:54:00,-73.909745,40.81123,1.012979184,37.334354899999994,732.0,800.0,2045.0,2214.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,37.065680177544365,12,30,55,15,5,7,Afternoon,1,10.334354899999994,1269.0,29.10830082455906,0.039680676205757055,-0.46914399453578504,0.11923333333333333
2021-07-24 15:54:00,-73.909755,40.81120333,1.012979184,37.334354899999994,732.0,977.0,1644.0,1656.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,36.407809898020105,11,30,55,15,5,7,Afternoon,1,10.334354899999994,1269.0,29.10830082455906,0.003636363635261708,-0.2578807443000833,0.11176666666666668
2021-07-24 15:54:00,-73.90977,40.81116167,1.015142899,37.334354899999994,732.0,977.0,1644.0,1656.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,35.83989882738584,12,30,54,15,5,7,Afternoon,1,10.334354899999994,1269.0,29.10830082455906,0.003636363635261708,-0.2578807443000833,0.11176666666666668
2021-07-24 15:54:00,-73.90978667,40.81111833,1.015263105,37.334354899999994,732.0,836.0,1644.0,1570.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,36.01515392899672,11,29,53,15,5,7,Afternoon,1,10.334354899999994,1269.0,29.10830082455906,-0.023024268816731714,-0.30507065656480853,0.10706666666666667
2021-07-24 15:54:00,-73.90980833,40.81106,1.015263105,37.334354899999994,732.0,836.0,1644.0,1570.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846,37.2654049295052,11,28,53,15,5,7,Afternoon,1,10.334354899999994,1269.0,29.10830082455906,-0.023024268816731714,-0.30507065656480853,0.10706666666666667
2021-07-24 15:54:00,-73.909875,40.810865,1.019590535,37.327518860000055,849.0,840.0,1513.0,1796.0,27.0,47.0,3.0,180.5,613.0,-73.91028193878682,40.81092395927208,34.8699417001263,12,26,50,15,5,7,Afternoon,1,10.327518860000055,1269.0,29.10830082455906,0.08552432756557138,-0.3626707130642372,0.10673333333333332
2021-07-24 15:54:00,-73.9099,40.81081,1.019590535,37.327518860000055,849.0,840.0,1513.0,1796.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535,32.77451019651668,12,26,49,15,5,7,Afternoon,1,10.327518860000055,1269.0,29.10830082455906,0.08552432756557138,-0.3626707130642372,0.10673333333333332
2021-07-24 15:54:00,-73.90992833,40.81075333,1.02175425,37.327518860000055,849.0,1638.0,2083.0,1938.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535,27.70938836712093,11,25,48,15,5,7,Afternoon,1,10.327518860000055,1269.0,29.10830082455906,-0.036060681413563625,-0.08389261742620453,0.15233333333333332
2021-07-24 15:54:00,-73.909965,40.810705,1.02175425,37.327518860000055,849.0,1638.0,2083.0,1938.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535,23.026012730941368,9,24,48,15,5,7,Afternoon,1,10.327518860000055,1269.0,29.10830082455906,-0.036060681413563625,-0.08389261742620453,0.15233333333333332
2021-07-24 15:54:00,-73.90995167,40.81062833,1.023917965,37.28650262000002,849.0,1322.0,1852.0,1822.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535,23.591036719226473,8,23,47,15,5,7,Afternoon,1,10.286502620000022,1269.0,29.10830082455906,-0.00816548720518087,-0.1590330788298241,0.1341
2021-07-24 15:54:00,-73.90991333,40.8106,1.02175425,37.28650262000002,849.0,1200.0,1852.0,2256.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535,27.30702811310727,9,24,47,15,5,7,Afternoon,1,10.286502620000022,1269.0,29.10830082455906,0.09834469325746234,-0.3055555554671425,0.13003333333333333
2021-07-24 15:54:00,-73.90974333,40.810515,1.02175425,37.28650262000002,849.0,1050.0,1674.0,1880.0,27.0,47.0,3.0,180.5,613.0,-73.90988620434003,40.810217321636195,35.21678188365753,12,26,49,15,5,7,Afternoon,1,10.286502620000022,1269.0,29.10830082455906,0.057962858734394246,-0.283276450415264,0.1191
2021-07-24 15:54:00,-73.90966667,40.810495,1.019590535,37.99061474000001,1136.0,731.0,2171.0,1998.0,27.0,47.0,3.0,180.5,613.0,-73.90988620434003,40.810217321636195,35.9823188039558,13,26,49,15,5,7,Afternoon,1,10.990614740000012,1269.0,29.10830082455906,-0.04149676180343085,-0.464272627165895,0.1346
2021-07-24 15:54:00,-73.90959167,40.81047333,1.019590535,37.99061474000001,1136.0,731.0,2171.0,1998.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,31.40545081752587,12,25,50,15,5,7,Afternoon,1,10.990614740000012,1269.0,29.10830082455906,-0.04149676180343085,-0.464272627165895,0.1346
2021-07-24 15:54:00,-73.90951833,40.810445,1.019590535,37.99061474000001,1136.0,608.0,2171.0,2800.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,26.110627256995453,11,26,51,15,5,7,Afternoon,1,10.990614740000012,1269.0,29.10830082455906,0.12653389657482722,-0.6431924880741806,0.1305
2021-07-24 15:54:00,-73.90944,40.81042333,1.019590535,37.77869750000002,1136.0,761.0,2260.0,2880.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,22.460148157034087,11,26,50,15,5,7,Afternoon,1,10.778697500000021,1269.0,29.10830082455906,0.12062256806991778,-0.5819829715512269,0.13856666666666667
2021-07-24 15:54:00,-73.909385,40.8104,1.019590535,37.77869750000002,1136.0,634.0,2260.0,2800.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,20.056719774422206,12,26,50,15,5,7,Afternoon,1,10.778697500000021,1269.0,29.10830082455906,0.10671936756784202,-0.6307513102414819,0.13433333333333333
2021-07-24 15:54:00,-73.909345,40.81038,1.019590535,37.77869750000002,1136.0,1020.0,2260.0,2482.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,18.744246292437953,12,25,50,15,5,7,Afternoon,1,10.778697500000021,1269.0,29.10830082455906,0.04681568957258209,-0.41747572803612915,0.1472
2021-07-24 15:54:00,-73.90925333,40.81033333,1.01742682,37.77869750000002,1136.0,1020.0,2260.0,2482.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,18.844938516969687,12,24,50,15,5,7,Afternoon,1,10.778697500000021,1269.0,29.10830082455906,0.04681568957258209,-0.41747572803612915,0.1472
2021-07-24 15:54:00,-73.90922333,40.81030667,1.019590535,37.77869750000002,1136.0,1382.0,2218.0,2468.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,19.194339583449025,11,24,49,15,5,7,Afternoon,1,10.778697500000021,1269.0,29.10830082455906,0.053350405451696455,-0.2820779220046551,0.15786666666666668
2021-07-24 15:55:00,-73.90917333,40.81029333,1.019590535,38.899808060000055,1136.0,1494.0,1921.0,2178.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,22.383168459790713,10,23,49,15,5,7,Afternoon,1,11.899808060000055,1269.0,29.10830082455906,0.06269821906252787,-0.18627450975319323,0.1517
2021-07-24 15:55:00,-73.90911833,40.81028,1.019590535,38.899808060000055,1136.0,1494.0,1921.0,2178.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,26.358064916290584,11,19,58,15,5,7,Afternoon,1,11.899808060000055,1269.0,29.10830082455906,0.06269821906252787,-0.18627450975319323,0.1517
2021-07-24 15:55:00,-73.909055,40.81026167,1.019590535,38.899808060000055,1136.0,1514.0,1921.0,1874.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284,31.197846638524492,11,19,58,15,5,7,Afternoon,1,11.899808060000055,1269.0,29.10830082455906,-0.012384716729279389,-0.10625737895328885,0.15236666666666668
2021-07-24 15:55:00,-73.90897833,40.81023833,1.019590535,38.899808060000055,1260.0,1562.0,1670.0,1924.0,27.0,47.0,3.0,180.5,613.0,-73.90882319507595,40.80982370450597,47.91739502449151,10,20,59,15,5,7,Afternoon,1,11.899808060000055,1269.0,29.10830082455906,0.07067334444332962,-0.10384394718765234,0.14973333333333333
2021-07-24 15:55:00,-73.908895,40.81021833,1.019590535,39.525305720000006,1260.0,1562.0,1670.0,1924.0,27.0,47.0,3.0,180.5,613.0,-73.90882319507595,40.80982370450597,44.294593380714616,10,20,59,15,5,7,Afternoon,1,12.525305720000006,1269.0,29.10830082455906,0.07067334444332962,-0.10384394718765234,0.14973333333333333
2021-07-24 15:55:00,-73.90871333,40.81017333,1.02175425,39.525305720000006,1260.0,1622.0,2162.0,2036.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,31.862116885284433,8,19,59,15,5,7,Afternoon,1,12.525305720000006,1269.0,29.10830082455906,-0.03001429251309807,-0.11317659920361493,0.16813333333333333
2021-07-24 15:55:00,-73.90862167,40.810155,1.02175425,39.836345540000025,1260.0,1490.0,2162.0,2578.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,26.143694281743514,8,19,58,15,5,7,Afternoon,1,12.836345540000025,1269.0,29.10830082455906,0.08776371306165322,-0.2674532939362209,0.16373333333333331
2021-07-24 15:55:00,-73.90853667,40.81013833,1.02175425,39.836345540000025,1260.0,3602.0,3357.0,3742.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,22.100695585479375,7,18,57,15,5,7,Afternoon,1,12.836345540000025,1269.0,29.10830082455906,0.05423299055441146,-0.01906318082529096,0.27396666666666664
2021-07-24 15:55:00,-73.90847,40.81012667,1.023917965,39.836345540000025,1260.0,3642.0,3319.0,3630.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,20.15245124656202,7,16,57,15,5,7,Afternoon,1,12.836345540000025,1269.0,29.10830082455906,0.044754640949092726,0.0016501650162747297,0.27403333333333335
2021-07-24 15:55:00,-73.90843167,40.810125,1.023917965,39.836345540000025,1260.0,3642.0,3319.0,3630.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,19.180621093453993,7,16,56,15,5,7,Afternoon,1,12.836345540000025,1269.0,29.10830082455906,0.044754640949092726,0.0016501650162747297,0.27403333333333335
2021-07-24 15:55:00,-73.90818333,40.81009667,1.015263105,39.836345540000025,1338.0,1090.0,1952.0,1204.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,26.577217931844295,8,20,44,15,5,7,Afternoon,1,12.836345540000025,1269.0,29.10830082455906,-0.23700887191476272,-0.04969485612480608,0.146
2021-07-24 15:55:00,-73.9081,40.81007833,1.015263105,39.81583741999998,1338.0,1090.0,1952.0,1204.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,32.64250707739952,7,21,44,15,5,7,Afternoon,1,12.81583741999998,1269.0,29.10830082455906,-0.23700887191476272,-0.04969485612480608,0.146
2021-07-24 15:55:00,-73.90800833,40.81006,1.01309939,39.81583741999998,1338.0,2192.0,1965.0,2708.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379,39.66531695207733,5,19,44,15,5,7,Afternoon,1,12.81583741999998,1269.0,29.10830082455906,0.15899850199893034,-0.10530612242748853,0.18316666666666667
2021-07-24 15:55:00,-73.90791833,40.81004,1.01309939,39.81583741999998,1338.0,2018.0,1965.0,2642.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,48.81660376347415,5,20,43,15,5,7,Afternoon,1,12.81583741999998,1269.0,29.10830082455906,0.1469502930004449,-0.1339055793704065,0.17736666666666667
2021-07-24 15:55:00,-73.90782333,40.810025,1.01309939,39.91496000000001,1338.0,1660.0,2270.0,1932.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,47.78183366669508,6,19,42,15,5,7,Afternoon,1,12.914960000000008,1269.0,29.10830082455906,-0.08043788670146647,-0.07572383071388535,0.1756
2021-07-24 15:55:00,-73.907525,40.80997833,1.010935675,40.09269704000002,1357.0,1706.0,2081.0,1696.0,27.0,47.0,3.0,180.5,613.0,-73.90759459448749,40.810505071864974,58.863235017621456,8,16,38,15,5,7,Afternoon,1,13.092697040000019,1269.0,29.10830082455906,-0.10193275083348352,0.0029394473830277935,0.17146666666666668
2021-07-24 15:55:00,-73.90740667,40.809905,1.03269303,40.09269704000002,1296.0,1486.0,1677.0,1744.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,54.55806816968079,8,17,35,15,5,7,Afternoon,1,13.092697040000019,1269.0,29.10830082455906,0.019584916685301105,-0.07987616096598261,0.14863333333333334
2021-07-24 15:55:00,-73.90739667,40.80987,1.030529316,40.21574576,1296.0,1534.0,1677.0,1730.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,52.92821509218548,7,17,35,15,5,7,Afternoon,1,13.215745759999997,1269.0,29.10830082455906,0.015556207802889285,-0.060049019589445765,0.15023333333333333
2021-07-24 15:55:00,-73.90739833,40.80982833,1.030529316,40.21574576,1296.0,1534.0,1677.0,1730.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,50.333715411782244,8,18,35,15,5,7,Afternoon,1,13.215745759999997,1269.0,29.10830082455906,0.015556207802889285,-0.060049019589445765,0.15023333333333333
2021-07-24 15:55:00,-73.90741167,40.80977667,1.026201886,40.21574576,1296.0,1444.0,1527.0,1592.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,46.686003883318385,9,18,35,15,5,7,Afternoon,1,13.215745759999997,1269.0,29.10830082455906,0.020840012817941643,-0.04874835308012242,0.14223333333333332
2021-07-24 15:55:00,-73.907465,40.80964333,1.026201886,40.21574576,1296.0,1518.0,1527.0,1454.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,38.20534015069807,9,20,37,15,5,7,Afternoon,1,13.215745759999997,1269.0,29.10830082455906,-0.024488426694234008,0.021534320315769073,0.1447
2021-07-24 15:55:00,-73.90749167,40.80957167,1.026201886,40.49944142000004,1296.0,1174.0,1602.0,1366.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,35.81819830592722,10,21,38,15,5,7,Afternoon,1,13.49944142000004,1269.0,29.10830082455906,-0.07951482477105296,-0.0755905511513423,0.13573333333333332
2021-07-24 15:55:00,-73.90751833,40.80950167,1.028365601,40.49944142000004,1296.0,1890.0,1602.0,1992.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,35.20292099178767,10,22,38,15,5,7,Afternoon,1,13.49944142000004,1269.0,29.10830082455906,0.10851419028700218,-0.026275115912860608,0.1596
2021-07-24 15:55:00,-73.90753833,40.80944167,1.028365601,40.49944142000004,1296.0,1890.0,1602.0,1992.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,36.351394334580746,9,21,39,15,5,7,Afternoon,1,13.49944142000004,1269.0,29.10830082455906,0.10851419028700218,-0.026275115912860608,0.1596
2021-07-24 15:55:00,-73.90755,40.80939833,1.028365601,40.49944142000004,1186.0,2110.0,1801.0,2470.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,38.131454202315744,9,22,39,15,5,7,Afternoon,1,13.49944142000004,1269.0,29.10830082455906,0.1566377897081157,-0.0786026200701741,0.1699
2021-07-24 15:55:00,-73.90761333,40.80920333,1.04134789,41.08050481999999,1251.0,1838.0,1828.0,1870.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,51.00884106317287,9,22,40,15,5,7,Afternoon,1,14.080504819999987,1269.0,29.10830082455906,0.011357490532353302,-0.008629989210186087,0.1639
2021-07-24 15:55:00,-73.90763833,40.80913833,1.04134789,41.08050481999999,1251.0,1646.0,1828.0,2032.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,56.486595925967116,9,20,40,15,5,7,Afternoon,1,14.080504819999987,1269.0,29.10830082455906,0.052849740918950845,-0.10494834146140611,0.1575
2021-07-24 15:55:00,-73.90766,40.80906667,1.03702046,41.67865832000001,1251.0,1830.0,2229.0,2408.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335,63.18485552918821,9,20,41,15,5,7,Afternoon,1,14.678658320000011,1269.0,29.10830082455906,0.03860254474043508,-0.1363850872731512,0.177
2021-07-24 15:55:00,-73.90768,40.80899,1.03702046,41.67865832000001,1251.0,866.0,2229.0,3040.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164,55.32896822617764,8,18,41,15,5,7,Afternoon,1,14.678658320000011,1269.0,29.10830082455906,0.15391914971457218,-0.5565796209532566,0.14486666666666667
2021-07-24 15:55:00,-73.90770167,40.80891167,1.039184175,41.67865832000001,1251.0,1003.0,2229.0,2640.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164,49.41304967473475,8,17,42,15,5,7,Afternoon,1,14.678658320000011,1269.0,29.10830082455906,0.08441158347003253,-0.4493549271344071,0.14943333333333333
