longitude,latitude
-73.92172752639253,40.820779067688264
-73.91605449999999,40.82208200000001
-73.92941035086852,40.81047404428382
-73.91813279535272,40.80823329201394
-73.92473733852235,40.81368978314682
-73.90971400000002,40.841272000000004
-73.8979550840944,40.83945382006582
-73.91594934043484,40.83149750544918
-73.9059735,40.8344245
-73.90992764101577,40.835625391990334
-73.89780687003875,40.83382392994679
-73.89494174596801,40.83457530537552
-73.8870515,40.8403535
-73.88197005739215,40.84296581911455
-73.88007973005665,40.84336974174784
-73.88568541951776,40.8333197182584
-73.87688162743228,40.83855797776115
-73.91122650349871,40.822648260497765
-73.90542638350206,40.82726690342642
-73.91408090079119,40.8293872446155
-73.90497426443594,40.82414773677624
-73.90333939857251,40.82782881299705
-73.9008875,40.828606
-73.90044730001739,40.82975230041244
-73.91002421581196,40.81780404273504
-73.905313,40.819773999999995
-73.91491029555294,40.82049042266824
-73.89726634709547,40.81500641489207
-73.9035745,40.81998900000001
-73.8879962123736,40.82459124231608
-73.8780985637231,40.822938223444815
-73.88210069560617,40.82372486866647
-73.88246909117885,40.824565947919304
-73.8764245,40.82790199999999
-73.8882975,40.815053500000005
-73.88923922133469,40.81496644148949
-73.87131388993858,40.83118702635085
-73.91414236889779,40.806865523455
-73.91493658223096,40.81312043299335
-73.91553578285136,40.81332717162691
-73.90387558105387,40.81284359795314
-73.91694650000001,40.8566245
-73.92252179271847,40.84809453858838
-73.92132021533129,40.850314155287045
-73.91735550000001,40.8526065
-73.9134305,40.8556205
-73.90965421192861,40.857960466144775
-73.91300849042108,40.86054996483598
-73.9117482577107,40.850321444244344
-73.91399778097109,40.8529663955553
-73.8992065,40.8470785
-73.89412024020184,40.84807196445793
-73.8956293437368,40.84910357404957
-73.89037850000001,40.8472125
-73.92205053335884,40.84053941782196
-73.92881465755619,40.832927185853535
-73.917102134938,40.83126931509846
-73.91642684859079,40.83160809958207
-73.9178089262715,40.8256627145338
-73.91748655740471,40.830342189441375
-73.93205358881198,40.81831568994225
-73.92807791256374,40.820260809271474
-73.91679284431044,40.81987177302591
-73.92805964755921,40.8133417498764
-73.9173665,40.8075265
-73.91604106988164,40.81125042385605
-73.91641882842173,40.8118159875573
-73.90940034937661,40.840287244572714
-73.9094215,40.840375
-73.90540370793798,40.845966370043925
-73.91037883108385,40.84650645741615
-73.90245668524425,40.83980801539763
-73.91573634267408,40.831003506889964
-73.91524115995747,40.83079075259847
-73.91563250000002,40.83118
-73.90715284503177,40.83563068339363
-73.88393017206359,40.83994630964426
-73.8915385,40.84146249999999
-73.87376208268152,40.840115493517715
-73.89313456043861,40.832680730660506
-73.8847675005957,40.836559977126576
-73.8723166857075,40.83149430378446
-73.91052865039579,40.82528449006409
-73.910108,40.8270575
-73.91269270821302,40.828257648326385
-73.91380483775762,40.827774584153076
-73.89857950000001,40.8251575
-73.91076300000002,40.814967
-73.9064825,40.8190945
-73.91387302324122,40.821817923802996
-73.90159655511115,40.82071128646564
-73.88821424491839,40.82804835897129
-73.874862,40.825444
-73.875911,40.82572700000001
-73.88235340730287,40.82868738217279
-73.88502337618378,40.818807842956986
-73.88020534973717,40.821518769581985
-73.87083119316507,40.831472723479926
-73.87180470410918,40.83246910556532
-73.86996849999998,40.827753999999985
-73.90960631597927,40.807994713472475
-73.90942394295205,40.80879920581436
-73.90836790612794,40.81029060625379
-73.90634813383699,40.81185348629036
-73.91425476693726,40.81333861289838
-73.91075466275552,40.79963254497823
-73.88069475502351,40.80319585224268
-73.92034250137529,40.847472618545915
-73.9211613441861,40.84911515911622
-73.90850078967625,40.85838008763707
-73.91503344172874,40.85460860794947
-73.91487170957765,40.85512809518984
-73.89658258755922,40.850213696695675
-73.89880818565217,40.853381058385565
-73.92555013835764,40.84235725260883
-73.92496928668976,40.8435695575679
-73.92612607812312,40.83540360314919
-73.91811589523059,40.82676245283892
-73.91679299999998,40.829609999999995
-73.92981687586263,40.81859806890103
-73.9291367261368,40.80870762823442
-73.92065,40.8116295
-73.92028188376194,40.81160652712941
-73.91371253983625,40.84182603965978
-73.9156909717984,40.84401903942626
-73.91371650892235,40.84460750598937
-73.90686783927475,40.8452607628174
-73.91275073520592,40.8459338666621
-73.89915729615953,40.841783416114794
-73.91534732995095,40.83252236160431
-73.89522924364348,40.832507975691534
-73.89278559861202,40.84167569514812
-73.88767363709414,40.84631722138019
-73.87648859349909,40.84107014462469
-73.89119511587,40.83107949211085
-73.88917049999999,40.834343000000004
-73.87954022613692,40.83096390104947
-73.87319369999221,40.83337524714241
-73.87524569233616,40.837194134254474
-73.91502591103357,40.8286546887629
-73.9049415,40.8275555
-73.9123042776626,40.81690585908344
-73.90503987898902,40.81957108791555
-73.8998864327491,40.81789616389602
-73.90028950000001,40.819514500000004
-73.90075947046317,40.81944249659046
-73.88980850000002,40.82414649999999
-73.89321324815539,40.82864752452093
-73.89021747926074,40.82954899324596
-73.88963706371993,40.829654430307706
-73.879005,40.8227295
-73.87735250000001,40.827845
-73.88016777793247,40.82978453973778
-73.88776289950667,40.814015925852296
-73.893108,40.81567999999999
-73.88466164249182,40.81606321889974
-73.89015124573993,40.815890687524195
-73.87171,40.8328935
-73.86972873194719,40.8349996353284
-73.87036100000002,40.838102
-73.90845149999998,40.807387500000004
-73.8950435,40.80885249999999
-73.8856867712515,40.813161129938734
-73.88647559063261,40.81350852503252
-73.87281153066405,40.807768692991395
-73.88137287548355,40.80782673871386
-73.87752472401785,40.81179243084123
-73.91849387021679,40.84886283199503
-73.91827685228608,40.852307097395254
-73.91367680788804,40.855669877862596
-73.9090686062415,40.85862685275408
-73.91338015732099,40.86030646282498
-73.90735992855063,40.849302648415694
-73.91471030179028,40.852256100596755
-73.91172225641155,40.85218596293398
-73.90622766189998,40.85277399163739
-73.90828744998085,40.854893007147005
-73.90338996072084,40.84773420796286
-73.89970069582355,40.850386176849206
-73.92410391292943,40.84138967989798
-73.91825628202751,40.84429048193144
-73.92919547594366,40.83150179729292
-73.92860850000001,40.832256
-73.92617173216132,40.83708806614352
-73.91694719540254,40.82931840058335
-73.93147234161887,40.81585779397705
-73.9175260379285,40.8178196128566
-73.92652327208111,40.818918446326606
-73.917671415673,40.821723448908365
-73.92384502527646,40.810174644549754
-73.90736991873588,40.83890419450715
-73.9083685,40.8434075
-73.9054023511942,40.84447205071686
-73.91182663758387,40.8464627363175
-73.89246655371882,40.84264164134698
-73.88105547495718,40.840772181422736
-73.88817391177929,40.831804811615584
-73.88633285352158,40.83223562695833
-73.88672735336864,40.83673556333967
-73.87658349999998,40.831810999999995
-73.87280916773526,40.83352322372416
-73.87308828923337,40.83475069922354
-73.91518311234154,40.82839424916611
-73.89534888043893,40.82722312519899
-73.91409465261464,40.819303940922644
-73.90760753484153,40.82088042257386
-73.90015092619218,40.81697416638709
-73.90253716018168,40.81829449690801
-73.90076554034117,40.818456149377596
-73.8768749852424,40.82910488227902
-73.8827685,40.829933
-73.88646319097711,40.81715503586691
-73.89300959183562,40.82020511554206
-73.88398635483257,40.82090282371778
-73.87002818636063,40.83383380088788
-73.870166,40.8365715
-73.91039287975093,40.80832552616961
-73.91030544558375,40.81310538029813
-73.88641772367143,40.81169570521581
-73.88735752219642,40.81229190754809
-73.88419112246797,40.79554464434722
-73.91892800000001,40.85550299999999
-73.92056232781582,40.850550964386926
-73.91715349999998,40.854043000000004
-73.91700549999999,40.85416450000001
-73.9094500945716,40.85603514981146
-73.90643250000001,40.8566725
-73.91375350000001,40.851127500000004
-73.91527262608427,40.853614837005686
-73.8960495,40.850213499999995
-73.89373813614873,40.850292967488826
-73.89400505881795,40.85121347889874
-73.91969881800972,40.8469042095771
-73.9297315052208,40.830847259456284
-73.93058894081918,40.83480493655731
-73.9266574493886,40.83335145549622
-73.91637290370164,40.82708545945674
-73.91829771142683,40.81797106844499
-73.918908799818,40.82207534346549
-73.93216052362915,40.81116501996841
-73.9201055,40.8068445
-73.875815,40.827568500000005
-73.87589249999999,40.8278355
-73.91580106990278,40.840446563378784
-73.9113045618349,40.84554770871921
-73.9143238990451,40.8461294085756
-73.90703331160888,40.846156887866975
-73.91577168563678,40.84702387231054
-73.90916085085281,40.83859651232231
-73.90299327392864,40.83771823173135
-73.89103785306966,40.84066654413256
-73.89261587569635,40.84192555284458
-73.89288112099862,40.84226984442897
-73.8907179023495,40.844520186857565
-73.89105041705457,40.844818563891785
-73.88830784929277,40.845766016373375
-73.8913615,40.8457575
-73.88582880809652,40.83117185816566
-73.89076794551112,40.836351798722454
-73.87926022382163,40.83142890358208
-73.91313222499744,40.82840047619911
-73.91309929147333,40.83022397377978
-73.89518369507228,40.82559367514998
-73.90752528646907,40.81801531340259
-73.91215849999999,40.8203085
-73.90270230284824,40.816087023245124
-73.90283781835005,40.817968975619685
-73.88932170643245,40.824090829619514
-73.88832550000001,40.82920000000001
-73.876532936045,40.8224617869113
-73.87725731870573,40.8274387804837
-73.88302049999999,40.828846999999996
-73.88874213727155,40.81386576205936
-73.870495278165,40.82765502778552
-73.87155577955012,40.828121028220856
-73.91829377603845,40.85259832130025
-73.91319045036917,40.85556571752803
-73.91579285392274,40.847303029514926
-73.91490719510008,40.848252015493614
-73.90147171659446,40.85183253971529
-73.8908891204741,40.847888232308314
-73.89106641168499,40.84978894377722
-73.92469488572287,40.84214623969473
-73.91960573745695,40.84386613299435
-73.92897834304631,40.831829431976345
-73.92879454040956,40.83355299178945
-73.93169554545453,40.817710818181816
-73.91758774899147,40.81558326658655
-73.9293831094316,40.81334158341421
-73.92216067508876,40.80651179509705
-73.92341702214199,40.81046632310469
-73.91263890686962,40.83888819294275
-73.90262517374285,40.839364006022286
-73.9027675,40.8439385
-73.90035036940476,40.84391400784894
-73.8978931158765,40.846344799300304
-73.91067500000001,40.833413500000006
-73.91165065907431,40.83346617462436
-73.89554817859971,40.833342551797394
-73.90115002982522,40.836156091218236
-73.88804794079871,40.84021566164961
-73.88762099184184,40.84176776972388
-73.8841015,40.831866
-73.89186146353816,40.8334923062888
-73.89342991687346,40.834916807984776
-73.87565814794085,40.83573155536653
-73.9077573623192,40.829264967914526
-73.89943503616949,40.82371337296278
-73.89747950534168,40.82495930112972
-73.90442131737946,40.825501945971624
-73.91349149999999,40.814752
-73.9103014283788,40.81711382922079
-73.90989499999999,40.81806099999999
-73.910711,40.820905499999995
-73.9007932234005,40.81702689157331
-73.89360727391217,40.82474438885342
-73.88080986303044,40.82540726030388
-73.8820947779635,40.82765652946094
-73.87928393905186,40.83011026459027
-73.88800384721756,40.815766284009875
-73.8707485,40.8385895
-73.88818401712031,40.81263962505486
-73.88427050000001,40.802234
-73.89152228557597,40.805010565666336
-73.87682216807957,40.80512896156888
-73.91886316420421,40.84850439647669
-73.91831855263499,40.84924246510522
-73.91707017379653,40.84876016083888
-73.91778805392276,40.85306451110839
-73.91486097312283,40.85547819262341
-73.91281599999999,40.855895
-73.90509150591873,40.85159195816451
-73.914967,40.851985
-73.90620199269136,40.85313885616189
-73.915424,40.853730000000006
-73.91599028495108,40.854156111805445
-73.895332,40.849724499999994
-73.89167267128268,40.848064502823185
-73.9188082218173,40.84588934976126
-73.92097472152403,40.83140664792443
-73.92369076916654,40.81496130401651
-73.9258108067581,40.815160271334506
-73.91707164049957,40.8202898356932
-73.92177432080011,40.808303255680435
-73.91700464630368,40.80953342629482
-73.91797151698417,40.81306038651388
-73.9232775,40.804869
-73.91063649999998,40.8426085
-73.9068094054003,40.845502421638976
-73.9126180507883,40.83451920609116
-73.90948759243375,40.83545965489933
-73.909801,40.8358115
-73.90992511231894,40.83699133578941
-73.90705151638011,40.83733431397439
-73.8876049187935,40.84451067182263
-73.88930098332976,40.84669328829677
-73.88911764405138,40.83370016725673
-73.890064,40.834889499999996
-73.89023000000002,40.8355075
-73.88495219413609,40.83590561461907
-73.8753185,40.8313275
-73.8794355,40.83140950000001
-73.87289205789455,40.83250161083223
-73.87268322009132,40.83304846027397
-73.90769716146767,40.82479587808423
-73.90517949999999,40.82664750000001
-73.91486405581446,40.828048983626125
-73.90305203756267,40.82231069674504
-73.89565349960318,40.8257999859453
-73.90372563470135,40.82767028946369
-73.89932257489,40.829405171992995
-73.905991,40.819259
-73.90820159470161,40.82069341057498
-73.8983195537081,40.818758642273345
-73.90203166554544,40.82083078558461
-73.87849901411616,40.82809012210689
-73.87965368594782,40.82965721701354
-73.88161901641685,40.82989624339758
-73.88703371671134,40.81758198123324
-73.90082959343519,40.81337930262008
-73.8855534801936,40.81259969448207
-73.88555964503905,40.813596198618626
-73.88660511482665,40.79761394891081
-73.91983133834918,40.85005572445512
-73.92335476119942,40.8513866453157
-73.919218,40.8518225
-73.9140760399202,40.847315148176186
-73.89587102642291,40.84973564655135
-73.8959259119457,40.85143754035235
-73.88974025286032,40.8482482284795
-73.93119312688802,40.83185519382023
-73.92213388996042,40.831759761318686
-73.92780533671231,40.824079585394564
-73.91796804379271,40.814205182361434
-73.91935855233044,40.81745380023387
-73.9298736539043,40.808303986792154
-73.93145218294528,40.810516416642514
-73.925744320787,40.80673470601654
-73.92465903573533,40.81113953835025
-73.92592464788306,40.813728190863664
-73.91828854920445,40.799362814902814
-73.92338200000002,40.804026500000006
-73.91132503640216,40.8395727495923
-73.90419978579833,40.8437275156809
-73.89649334584402,40.831378908718406
-73.90082449870205,40.8341743341025
-73.89400389276183,40.842788473077654
-73.8923785,40.844327500000006
-73.89341924248943,40.83247096669058
-73.89233278283454,40.83302107018476
-73.89358549999999,40.833758
-73.89019609162347,40.833920148619626
-73.87565222274468,40.831032971661664
-73.87529457307181,40.83121930889136
-73.875567,40.83194750000001
-73.91380925438918,40.82217417001809
-73.91335349999999,40.824240999999994
-73.911796293987,40.81579935631161
-73.90350752888908,40.81384751397404
-73.89860150000001,40.816747
-73.8996777841848,40.81686817012309
-73.90062105315864,40.817207684251436
-73.89437152545435,40.820736538514396
-73.89521263026572,40.82078339156688
-73.88046285770612,40.82482827870264
-73.88144349999999,40.82491250000001
-73.8763125,40.825601000000006
-73.88698250000002,40.817443
-73.89351798324995,40.82060947806554
-73.87105170032967,40.83944985399054
-73.86932804018682,40.83303351222214
-73.86965500000001,40.8363745
-73.8712023525828,40.837419976949676
-73.90339887465026,40.81352092771161
-73.8930355420413,40.80841682386457
-73.8818181692564,40.80506459877913
-73.908575,40.85083300000001
-73.91338849999998,40.855230999999996
-73.898421,40.850151000000004
-73.89144267602438,40.84923982694903
-73.9264276161221,40.841420687718724
-73.91798311058642,40.845758427480966
-73.917560511467,40.83207600592797
-73.92510324723403,40.836892157130116
-73.93123751628222,40.82403916459042
-73.91661643879934,40.811074623492296
-73.91075025676722,40.84214897447796
-73.90605650763875,40.84644997154872
-73.9112668103512,40.846562434238855
-73.9122096245339,40.830735261698294
-73.90815054100794,40.83045825636008
-73.91129199999997,40.833344999999994
-73.91058137669829,40.83534669493346
-73.90143886978966,40.83472634949393
-73.90186428232543,40.83807669525521
-73.88906903862997,40.84129462475633
-73.89199029827093,40.84168217536761
-73.88419769647648,40.845271936058126
-73.88958301679934,40.846821686227685
-73.87887795827729,40.8406803030186
-73.88986650000001,40.833377000000006
-73.892635,40.8354645
-73.88520297588583,40.837014401378624
-73.87217918590197,40.83085199020882
-73.88080236638875,40.83295917583134
-73.91303205895281,40.82521273170501
-73.89982373994427,40.82602363919421
-73.8979588095274,40.82644178348102
-73.90919988532463,40.82159466490478
-73.902326,40.81401700000001
-73.90032198348952,40.81675467098022
-73.89763977886015,40.82075214608767
-73.88945606451988,40.82558759665461
-73.8801360638781,40.82753930445628
-73.87780568686527,40.828954270659175
-73.88304049999999,40.829738500000005
-73.8875177725458,40.817543021657094
-73.88092971361664,40.821653995519505
-73.870213,40.8368465
-73.90869936406312,40.80942882695854
-73.91460952243169,40.812064168174565
-73.91510149999999,40.8136545
-73.91170514632765,40.79763650583816
-73.8893865,40.797421
-73.90867341867393,40.855690398950955
-73.91374716385072,40.85607382698806
-73.90938163373069,40.858783507272506
-73.91442965030635,40.85030648669549
-73.9151883996978,40.852436064873125
-73.8948250372725,40.85168685926071
-73.88980308598764,40.84776599313534
-73.91702620018066,40.83957022836622
-73.92208831967109,40.842786485605856
-73.92841910364447,40.83386370926948
-73.92937667237463,40.82842999364113
-73.91677948400573,40.82591475313353
-73.92231917597627,40.8262461688185
-73.92823799999998,40.819730500000006
-73.92268624891464,40.80753544183778
-73.92176,40.803743
-73.91819051301633,40.80505136704923
-73.91478557071842,40.84222140989531
-73.8830045,40.82220999999999
-73.91240362781122,40.84386169613712
-73.90713913830123,40.84453465242362
-73.91231872411309,40.84581611178008
-73.90589021063992,40.846165495227105
-73.91074049999999,40.835964
-73.90295970097173,40.83341482840487
-73.895497,40.834231
-73.88812899999999,40.844878
-73.88748588766155,40.84657445893551
-73.88822749999999,40.846574499999996
-73.8811744399307,40.84466346930877
-73.88929976997316,40.83075166232654
-73.891612,40.8340935
-73.8909945,40.834308
-73.89290400000002,40.834848
-73.89054200000001,40.8349825
-73.89361400000001,40.835695
-73.88896115645917,40.83625056675101
-73.88616259083686,40.83716837144288
-73.88037444722517,40.8312997810943
-73.87956371346799,40.83316697242714
-73.88061749999999,40.833194
-73.87602578765782,40.83676151772916
-73.9156063647149,40.82273478705337
-73.89546847316717,40.82293789446503
-73.89715853482683,40.82529912482978
-73.8972505,40.828688
-73.8963931441301,40.83002024509041
-73.90900515721435,40.81425719821997
-73.91260381282777,40.8178847183004
-73.91574310234873,40.821060952264745
-73.89838950000001,40.816964
-73.90139934880827,40.81833226931704
-73.89541019107077,40.82123946876048
-73.87671599999999,40.82316599999999
-73.878603784341,40.82330201667825
-73.87490949999999,40.8257515
-73.88452063557267,40.81957415654729
-73.86934117950825,40.833163430319615
-73.87091977882743,40.8277307805055
-73.87036232149573,40.820999861786525
-73.88368351094431,40.81207136562437
