datetime,longitude,latitude,uhi_index,land_surface_temp,band1,band2,band3,band4,air_temp_at_surface_,relative_humidity_,avg_wind_speed_,wind_direction_,solar_flux_,nearest_building_lon,nearest_building_lat
2021-07-24 15:54:00,-73.909755,40.81120333,1.012979184,37.334354899999994,732.0,977.0,1644.0,1656.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846
2021-07-24 15:54:00,-73.90977,40.81116167,1.015142899,37.334354899999994,732.0,977.0,1644.0,1656.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846
2021-07-24 15:54:00,-73.90978667,40.81111833,1.015263105,37.334354899999994,732.0,836.0,1644.0,1570.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846
2021-07-24 15:54:00,-73.90980833,40.81106,1.015263105,37.334354899999994,732.0,836.0,1644.0,1570.0,27.0,47.0,3.0,180.5,613.0,-73.9093655394061,40.811060795109846
2021-07-24 15:54:00,-73.909875,40.810865,1.019590535,37.327518860000055,849.0,840.0,1513.0,1796.0,27.0,47.0,3.0,180.5,613.0,-73.91028193878682,40.81092395927208
2021-07-24 15:54:00,-73.9099,40.81081,1.019590535,37.327518860000055,849.0,840.0,1513.0,1796.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535
2021-07-24 15:54:00,-73.90992833,40.81075333,1.02175425,37.327518860000055,849.0,1638.0,2083.0,1938.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535
2021-07-24 15:54:00,-73.909965,40.810705,1.02175425,37.327518860000055,849.0,1638.0,2083.0,1938.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535
2021-07-24 15:54:00,-73.90995167,40.81062833,1.023917965,37.28650262000002,849.0,1322.0,1852.0,1822.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535
2021-07-24 15:54:00,-73.90991333,40.8106,1.02175425,37.28650262000002,849.0,1200.0,1852.0,2256.0,27.0,47.0,3.0,180.5,613.0,-73.91023000000001,40.8106535
2021-07-24 15:54:00,-73.90974333,40.810515,1.02175425,37.28650262000002,849.0,1050.0,1674.0,1880.0,27.0,47.0,3.0,180.5,613.0,-73.90988620434003,40.810217321636195
2021-07-24 15:54:00,-73.90966667,40.810495,1.019590535,37.99061474000001,1136.0,731.0,2171.0,1998.0,27.0,47.0,3.0,180.5,613.0,-73.90988620434003,40.810217321636195
2021-07-24 15:54:00,-73.90959167,40.81047333,1.019590535,37.99061474000001,1136.0,731.0,2171.0,1998.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.90951833,40.810445,1.019590535,37.99061474000001,1136.0,608.0,2171.0,2800.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.90944,40.81042333,1.019590535,37.77869750000002,1136.0,761.0,2260.0,2880.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.909385,40.8104,1.019590535,37.77869750000002,1136.0,634.0,2260.0,2800.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.909345,40.81038,1.019590535,37.77869750000002,1136.0,1020.0,2260.0,2482.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.90925333,40.81033333,1.01742682,37.77869750000002,1136.0,1020.0,2260.0,2482.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:54:00,-73.90922333,40.81030667,1.019590535,37.77869750000002,1136.0,1382.0,2218.0,2468.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:55:00,-73.90917333,40.81029333,1.019590535,38.899808060000055,1136.0,1494.0,1921.0,2178.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:55:00,-73.90911833,40.81028,1.019590535,38.899808060000055,1136.0,1494.0,1921.0,2178.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:55:00,-73.909055,40.81026167,1.019590535,38.899808060000055,1136.0,1514.0,1921.0,1874.0,27.0,47.0,3.0,180.5,613.0,-73.90942193086033,40.81022180483284
2021-07-24 15:55:00,-73.90897833,40.81023833,1.019590535,38.899808060000055,1260.0,1562.0,1670.0,1924.0,27.0,47.0,3.0,180.5,613.0,-73.90882319507595,40.80982370450597
2021-07-24 15:55:00,-73.908895,40.81021833,1.019590535,39.525305720000006,1260.0,1562.0,1670.0,1924.0,27.0,47.0,3.0,180.5,613.0,-73.90882319507595,40.80982370450597
2021-07-24 15:55:00,-73.90871333,40.81017333,1.02175425,39.525305720000006,1260.0,1622.0,2162.0,2036.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90862167,40.810155,1.02175425,39.836345540000025,1260.0,1490.0,2162.0,2578.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90853667,40.81013833,1.02175425,39.836345540000025,1260.0,3602.0,3357.0,3742.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90847,40.81012667,1.023917965,39.836345540000025,1260.0,3642.0,3319.0,3630.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90843167,40.810125,1.023917965,39.836345540000025,1260.0,3642.0,3319.0,3630.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90818333,40.81009667,1.015263105,39.836345540000025,1338.0,1090.0,1952.0,1204.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.9081,40.81007833,1.015263105,39.81583741999998,1338.0,1090.0,1952.0,1204.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90800833,40.81006,1.01309939,39.81583741999998,1338.0,2192.0,1965.0,2708.0,27.0,47.0,3.0,180.5,613.0,-73.90836790612794,40.81029060625379
2021-07-24 15:55:00,-73.90791833,40.81004,1.01309939,39.81583741999998,1338.0,2018.0,1965.0,2642.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90782333,40.810025,1.01309939,39.91496000000001,1338.0,1660.0,2270.0,1932.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.907525,40.80997833,1.010935675,40.09269704000002,1357.0,1706.0,2081.0,1696.0,27.0,47.0,3.0,180.5,613.0,-73.90759459448749,40.810505071864974
2021-07-24 15:55:00,-73.90740667,40.809905,1.03269303,40.09269704000002,1296.0,1486.0,1677.0,1744.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90739667,40.80987,1.030529316,40.21574576,1296.0,1534.0,1677.0,1730.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90739833,40.80982833,1.030529316,40.21574576,1296.0,1534.0,1677.0,1730.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90741167,40.80977667,1.026201886,40.21574576,1296.0,1444.0,1527.0,1592.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.907465,40.80964333,1.026201886,40.21574576,1296.0,1518.0,1527.0,1454.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90749167,40.80957167,1.026201886,40.49944142000004,1296.0,1174.0,1602.0,1366.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90751833,40.80950167,1.028365601,40.49944142000004,1296.0,1890.0,1602.0,1992.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90753833,40.80944167,1.028365601,40.49944142000004,1296.0,1890.0,1602.0,1992.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90755,40.80939833,1.028365601,40.49944142000004,1186.0,2110.0,1801.0,2470.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90761333,40.80920333,1.04134789,41.08050481999999,1251.0,1838.0,1828.0,1870.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90763833,40.80913833,1.04134789,41.08050481999999,1251.0,1646.0,1828.0,2032.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90766,40.80906667,1.03702046,41.67865832000001,1251.0,1830.0,2229.0,2408.0,27.0,47.0,3.0,180.5,613.0,-73.90791549014358,40.80960098760335
2021-07-24 15:55:00,-73.90768,40.80899,1.03702046,41.67865832000001,1251.0,866.0,2229.0,3040.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90770167,40.80891167,1.039184175,41.67865832000001,1251.0,1003.0,2229.0,2640.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90772667,40.808825,1.039184175,41.67865832000001,1145.0,1172.0,1602.0,1574.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90775667,40.808735,1.026201886,42.020460319999984,1145.0,1516.0,1602.0,1596.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.907785,40.80864333,1.026201886,42.020460319999984,1145.0,1632.0,1407.0,1422.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90781833,40.80855,1.024038171,41.73334664000003,1145.0,1342.0,1407.0,1302.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90785667,40.80845667,1.024038171,41.70942050000002,1145.0,1026.0,1180.0,1138.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90789333,40.80836,1.024038171,41.70942050000002,1145.0,1346.0,1180.0,1450.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90792833,40.80826167,1.024038171,40.42766300000005,1776.0,1656.0,1721.0,1670.0,27.0,47.0,3.0,180.5,613.0,-73.90822894470662,40.80871621892164
2021-07-24 15:55:00,-73.90800833,40.80806667,1.019710741,40.42766300000005,1776.0,4060.0,3172.0,4688.0,27.0,47.0,3.0,180.5,613.0,-73.90845037116264,40.807978244518694
2021-07-24 15:55:00,-73.90802667,40.80797667,1.015383311,39.022856779999984,1776.0,3482.0,3175.0,3908.0,27.0,47.0,3.0,180.5,613.0,-73.90845037116264,40.807978244518694
2021-07-24 15:55:00,-73.90804667,40.807885,1.015383311,39.022856779999984,1776.0,2932.0,3175.0,3150.0,27.0,47.0,3.0,180.5,613.0,-73.90845037116264,40.807978244518694
2021-07-24 15:55:00,-73.90808667,40.80778833,1.006728452,39.022856779999984,1639.0,2346.0,2674.0,2454.0,27.0,47.0,3.0,180.5,613.0,-73.90845037116264,40.807978244518694
2021-07-24 15:55:00,-73.90813,40.80769167,1.006728452,38.506735760000026,1639.0,3776.0,4491.0,4248.0,27.0,47.0,3.0,180.5,613.0,-73.90845037116264,40.807978244518694
2021-07-24 15:55:00,-73.90817333,40.80759667,1.004564737,38.506735760000026,1639.0,2736.0,2727.0,3174.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:55:00,-73.90821333,40.8075,1.004564737,38.506735760000026,1639.0,1556.0,2727.0,2830.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:55:00,-73.908245,40.80741333,1.004564737,38.164933760000054,1639.0,2290.0,2589.0,2834.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:55:00,-73.90827,40.80732833,1.004564737,38.164933760000054,1639.0,3090.0,2589.0,3572.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:55:00,-73.90829833,40.80723833,1.000237307,38.164933760000054,929.0,1688.0,2141.0,2384.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:56:00,-73.90836333,40.80704833,1.000237307,38.08290127999999,929.0,482.0,2237.0,3386.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:56:00,-73.90839667,40.806955,1.000357514,38.08290127999999,929.0,517.0,2237.0,3194.0,27.0,47.0,3.0,180.5,613.0,-73.90845149999998,40.8073875
2021-07-24 15:56:00,-73.90842833,40.80687167,1.000357514,38.20253198,929.0,666.0,2431.0,2950.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.908455,40.80679667,1.004684943,38.20253198,929.0,922.0,2431.0,2680.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90848,40.80674,1.004684943,38.20253198,1029.0,698.0,2353.0,3610.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90849667,40.80669667,1.004684943,38.20253198,1029.0,698.0,2353.0,3610.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90853,40.80663333,1.006848658,38.56826011999999,1029.0,967.0,2353.0,3060.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90859333,40.80654167,1.004684943,38.56826011999999,1029.0,691.0,2177.0,2884.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90863333,40.80648333,1.004684943,38.56826011999999,1029.0,691.0,2177.0,2884.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.908675,40.80643,1.004684943,38.60244032000003,1029.0,894.0,2177.0,2590.0,27.0,47.0,3.0,180.5,613.0,-73.90793790154645,40.807016622752144
2021-07-24 15:56:00,-73.90871333,40.80638833,1.004684943,39.06387302000002,1029.0,894.0,2177.0,2590.0,27.0,47.0,3.0,180.5,613.0,-73.90782107484831,40.80601157344208
2021-07-24 15:56:00,-73.90875333,40.80634667,1.004684943,39.06387302000002,1029.0,1114.0,1839.0,1534.0,27.0,47.0,3.0,180.5,613.0,-73.90782107484831,40.80601157344208
2021-07-24 15:56:00,-73.9088,40.80631167,1.004684943,39.06387302000002,1029.0,1114.0,1839.0,1534.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90885167,40.80628333,1.004684943,39.06387302000002,1029.0,1094.0,1664.0,1470.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90889833,40.80626,1.004684943,39.06387302000002,1029.0,1094.0,1664.0,1470.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90893667,40.80624833,1.004684943,38.44862942000003,1029.0,1238.0,1664.0,1548.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90896333,40.80624333,1.004684943,38.44862942000003,1029.0,1238.0,1664.0,1548.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.909165,40.80621667,1.015503518,38.44862942000003,1106.0,1276.0,1787.0,1614.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.909225,40.806185,1.015503518,37.32410084000003,1597.0,1310.0,1459.0,1578.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90930167,40.80615,1.015503518,37.32410084000003,1597.0,1342.0,1396.0,1916.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:56:00,-73.90947667,40.80609667,1.015503518,37.71033710000006,1597.0,1136.0,1396.0,1574.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90954667,40.80606833,1.013339803,37.71033710000006,1597.0,1136.0,1396.0,1574.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.909595,40.80603667,1.013339803,37.71033710000006,1597.0,1398.0,3641.0,1560.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90964667,40.80601333,1.011176088,37.71033710000006,1597.0,2654.0,2538.0,2732.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.9097,40.80599,1.011176088,37.71033710000006,1597.0,2654.0,2538.0,2732.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90976,40.80597167,1.004684943,36.36705524000001,2672.0,6084.0,5086.0,6172.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90987167,40.80591167,1.004684943,36.36705524000001,2672.0,3438.0,5086.0,3798.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90990833,40.80590333,1.004684943,36.36705524000001,2672.0,3438.0,5086.0,3798.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:56:00,-73.90994667,40.805895,1.002521229,36.36705524000001,2672.0,3882.0,5086.0,4132.0,27.0,47.0,3.0,180.5,613.0,-73.91013734550718,40.80681899068126
2021-07-24 15:57:00,-73.90998333,40.80588667,1.002521229,36.36705524000001,2672.0,3882.0,5086.0,4132.0,27.0,47.0,3.0,180.5,613.0,-73.91086713755358,40.806220949215536
2021-07-24 15:57:00,-73.910005,40.80574833,1.011296294,36.760127539999985,2672.0,1260.0,1604.0,1272.0,27.0,47.0,3.0,180.5,613.0,-73.91086713755358,40.806220949215536
2021-07-24 15:57:00,-73.90990833,40.80571167,1.011296294,37.13952776000002,2672.0,1492.0,1775.0,1478.0,27.0,47.0,3.0,180.5,613.0,-73.90955103736792,40.804754573621
2021-07-24 15:57:00,-73.90979167,40.80562667,1.011296294,37.13952776000002,1677.0,1852.0,2067.0,1918.0,27.0,47.0,3.0,180.5,613.0,-73.90955103736792,40.804754573621
2021-07-24 15:57:00,-73.90964,40.80555333,1.013460009,38.212786040000026,1677.0,2072.0,2067.0,2084.0,27.0,47.0,3.0,180.5,613.0,-73.90955103736792,40.804754573621
2021-07-24 15:57:00,-73.90940833,40.80539,1.013460009,38.54091596000001,1677.0,997.0,1355.0,1086.0,27.0,47.0,3.0,180.5,613.0,-73.90955103736792,40.804754573621
2021-07-24 15:57:00,-73.90931,40.80531333,1.011296294,38.37343298000002,1677.0,997.0,1355.0,1086.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:57:00,-73.90921167,40.80523667,1.011296294,38.37343298000002,1677.0,1062.0,2290.0,1408.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:57:00,-73.90911833,40.80516667,1.011296294,38.37343298000002,1677.0,3632.0,2290.0,3636.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:57:00,-73.90902667,40.80509833,1.011296294,38.37343298000002,1742.0,2328.0,2837.0,2462.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90895333,40.80503167,1.015623724,38.937406280000005,1742.0,1704.0,2837.0,1828.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90889167,40.80498833,1.015623724,40.130295260000025,1742.0,2244.0,2837.0,2398.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90883167,40.804955,1.015623724,40.130295260000025,1742.0,3470.0,3652.0,3662.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90870167,40.80489167,1.019951154,40.130295260000025,1742.0,2358.0,2196.0,2584.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90863833,40.80486167,1.019951154,40.23283586000002,1742.0,2358.0,2196.0,2584.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90858,40.80483667,1.019951154,40.23283586000002,1742.0,1514.0,2196.0,1874.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90852667,40.804815,1.019951154,40.23283586000002,1742.0,912.0,2085.0,1562.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90847333,40.80479667,1.017787439,40.23283586000002,1742.0,528.0,2085.0,2164.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
2021-07-24 15:58:00,-73.90842333,40.80478,1.017787439,40.37981072000002,1742.0,528.0,2085.0,2164.0,27.0,47.0,3.0,180.5,613.0,-73.90873420965649,40.80532370901936
